tick,c_ranges,c_write,c_write_b,c_read,c_read_b,s_ranges,s_write,s_write_b,s_read,s_read_b,c_lease_moves,c_replica_moves,c_replica_b_moves
2022-03-21 11:19:10 +0000 UTC,20004,5520000,1059430821,34960000,6712479586,1751333,336134070,33270599,6388163125,22032,6570,58725561
2022-03-21 11:19:20 +0000 UTC,20004,5568000,1068614520,35264000,6770841951,1765693,338880885,33543890,6440628439,22033,6594,59160930
2022-03-21 11:19:30 +0000 UTC,20004,5616000,1077821055,35568000,6829198983,1780065,341637299,33817076,6493063783,22037,6622,59673128
2022-03-21 11:19:40 +0000 UTC,20004,5664000,1087033347,35872000,6887548768,1794432,344395183,34089976,6545447165,22043,6665,60455370
2022-03-21 11:19:50 +0000 UTC,20004,5712000,1096227924,36176000,6945904461,1808798,347146811,34363221,6597901243,22045,6696,61013545
2022-03-21 11:20:00 +0000 UTC,20004,5760000,1105463769,36480000,7004278343,1823183,349912744,34636336,6650341095,22054,6742,61849001
2022-03-21 11:20:10 +0000 UTC,20004,5808000,1114665042,36784000,7062642566,1837499,352658115,34909403,6702763602,22057,6779,62547943
2022-03-21 11:20:20 +0000 UTC,20004,5856000,1123900107,37088000,7121025424,1851917,355430853,35182052,6755131456,22057,6810,63124235
2022-03-21 11:20:30 +0000 UTC,20004,5904000,1133108196,37392000,7179387076,1866302,358189366,35454733,6807481006,22102,6904,64941512
2022-03-21 11:20:40 +0000 UTC,20004,5952000,1142345028,37696000,7237774853,1880601,360938408,35727025,6859776955,22172,7033,67355487
2022-03-21 11:20:50 +0000 UTC,20004,6000000,1151533572,38000000,7296153839,1894840,363664532,35998322,6911877326,22173,7058,67832585
2022-03-21 11:21:00 +0000 UTC,20005,6048000,1160754666,38304000,7354507162,1909122,366407939,36269197,6963863539,22237,7183,70265409
2022-03-21 11:21:10 +0000 UTC,20005,6096000,1169970009,38608000,7412877132,1923345,369140668,36539464,7015754466,22239,7219,70948649
2022-03-21 11:21:20 +0000 UTC,20005,6144000,1179184878,38912000,7471261951,1937539,371866887,36809274,7067578541,22241,7244,71435098
2022-03-21 11:21:30 +0000 UTC,20005,6192000,1188387588,39216000,7529621972,1951717,374584908,37079317,7119412363,22243,7281,72143168
2022-03-21 11:21:40 +0000 UTC,20005,6240000,1197609795,39520000,7588015805,1965933,377317872,37349451,7171299663,22244,7313,72795017
2022-03-21 11:21:50 +0000 UTC,20005,6288000,1206812097,39824000,7646385599,1980124,380036558,37619359,7223128963,22248,7359,73716939
2022-03-21 11:22:00 +0000 UTC,20005,6336000,1216006914,40128000,7704723229,1994319,382757936,37889267,7274928967,22249,7381,74158086
2022-03-21 11:22:10 +0000 UTC,20005,6384000,1225193103,40432000,7763068624,2008539,385477458,38159332,7326771633,22251,7426,75074222
2022-03-21 11:22:20 +0000 UTC,20005,6432000,1234401972,40736000,7821440639,2022769,388207056,38429246,7378599048,22252,7459,75755222
2022-03-21 11:22:30 +0000 UTC,20005,6480000,1243595850,41040000,7879791378,2036974,390927383,38699006,7430374616,22253,7496,76509605
2022-03-21 11:22:40 +0000 UTC,20005,6528000,1252812021,41344000,7938164842,2051138,393645616,38968745,7482162816,22254,7524,77079637
2022-03-21 11:22:50 +0000 UTC,20005,6576000,1262049819,41648000,7996516529,2065361,396383084,39238783,7533987742,22255,7553,77678336
2022-03-21 11:23:00 +0000 UTC,20005,6624000,1271255070,41952000,8054858085,2079623,399115116,39508573,7585764751,22255,7588,78407252
2022-03-21 11:23:10 +0000 UTC,20005,6672000,1280469432,42256000,8113229375,2093808,401838082,39778379,7637564255,22317,7721,81254815
2022-03-21 11:23:20 +0000 UTC,20005,6720000,1289693877,42560000,8171577347,2108024,404570081,40047142,7689152595,22317,7734,81545693
2022-03-21 11:23:30 +0000 UTC,20005,6768000,1298924370,42864000,8229944688,2122146,407287820,40316202,7740811603,22383,7853,84124676
2022-03-21 11:23:40 +0000 UTC,20005,6816000,1308148527,43168000,8288289709,2136234,409998528,40583774,7792158668,22388,7899,85128002
2022-03-21 11:23:50 +0000 UTC,20006,6864000,1317367290,43472000,8346598080,2150329,412704292,40851675,7843536931,22463,8028,87963298
2022-03-21 11:24:00 +0000 UTC,20006,6912000,1326572169,43776000,8404954056,2164454,415412264,41118194,7894690519,22468,8055,88564246
2022-03-21 11:24:10 +0000 UTC,20006,6960000,1335768162,44080000,8463294230,2178556,418114159,41385036,7945884846,22469,8074,88990692
2022-03-21 11:24:20 +0000 UTC,20006,7008000,1344977061,44384000,8521716282,2192599,420810210,41651509,7997091202,22471,8111,89832800
2022-03-21 11:24:30 +0000 UTC,20006,7056000,1354177803,44688000,8580087809,2206610,423493667,41918172,8048299361,22473,8139,90479814
2022-03-21 11:24:40 +0000 UTC,20006,7104000,1363396050,44992000,8638502183,2220614,426184441,42184887,8099555578,22485,8185,91544549
2022-03-21 11:24:50 +0000 UTC,20007,7152000,1372606032,45296000,8696886871,2234639,428874892,42451161,8150698465,22487,8211,92131093
2022-03-21 11:25:00 +0000 UTC,20007,7200000,1381826565,45600000,8755255150,2248605,431557771,42717176,8201779835,22492,8256,93166441
2022-03-21 11:25:10 +0000 UTC,20007,7248000,1391034615,45904000,8813630855,2262581,434238632,42983619,8252936735,22493,8276,93621549
2022-03-21 11:25:20 +0000 UTC,20007,7296000,1400250189,46208000,8871979393,2276603,436931189,43250255,8304112211,22564,8401,96536280
2022-03-21 11:25:30 +0000 UTC,20007,7344000,1409470482,46512000,8930335727,2290563,439610292,43515543,8355039723,22565,8430,97209840
2022-03-21 11:25:40 +0000 UTC,20007,7392000,1418668056,46816000,8988669369,2304654,442311018,43780704,8405911637,22569,8459,97891173
2022-03-21 11:25:50 +0000 UTC,20007,7440000,1427890071,47120000,9047070998,2318550,444982201,44046017,8456890551,22632,8587,100940429
2022-03-21 11:26:00 +0000 UTC,20007,7488000,1437109614,47424000,9105414379,2332358,447635234,44310370,8507624991,22633,8622,101774393
2022-03-21 11:26:10 +0000 UTC,20007,7536000,1446329142,47728000,9163784135,2346299,450315023,44574267,8558293150,22635,8650,102462127
2022-03-21 11:26:20 +0000 UTC,20007,7584000,1455557190,48032000,9222175345,2360244,452995051,44838660,8609066381,22707,8769,105331826
2022-03-21 11:26:30 +0000 UTC,20007,7632000,1464785622,48336000,9280560003,2374030,455646542,45101829,8659616240,22708,8795,105974808
2022-03-21 11:26:40 +0000 UTC,20007,7680000,1474017654,48640000,9338942100,2387839,458303182,45364887,8710135998,22711,8826,106725025
2022-03-21 11:26:50 +0000 UTC,20007,7728000,1483223559,48944000,9397366066,2401693,460960284,45627408,8760586132,22712,8857,107488973
2022-03-21 11:27:00 +0000 UTC,20007,7776000,1492431321,49248000,9455712171,2415557,463620640,45890609,8811111821,22713,8880,108062618
2022-03-21 11:27:10 +0000 UTC,20007,7824000,1501609776,49552000,9514082214,2429381,466262822,46153581,8861600847,22714,8912,108875713
2022-03-21 11:27:20 +0000 UTC,20007,7872000,1510824558,49856000,9572439500,2443273,468927807,46416319,8912040546,22786,9038,112079002
2022-03-21 11:27:30 +0000 UTC,20007,7920000,1520046084,50160000,9630833910,2457030,471575286,46678174,8962346143,22786,9072,112929452
2022-03-21 11:27:40 +0000 UTC,20007,7968000,1529262507,50464000,9689202606,2470889,474235944,46940037,9012627693,22787,9103,113718549
2022-03-21 11:27:50 +0000 UTC,20007,8016000,1538480154,50768000,9747582439,2484731,476894499,47201812,9062889972,22802,9165,115299794
2022-03-21 11:28:00 +0000 UTC,20007,8064000,1547688075,51072000,9805924747,2498501,479536377,47463107,9113024341,22809,9205,116314007
