tick,c_ranges,c_write,c_write_b,c_read,c_read_b,s_ranges,s_write,s_write_b,s_read,s_read_b,c_lease_moves,c_replica_moves,c_replica_b_moves
2022-03-21 11:16:50 +0000 UTC,10006,2424000,465346263,15352000,2947680590,126180,24226828,972697,186749109,13002,11349,96042869
2022-03-21 11:17:00 +0000 UTC,10006,2448000,469958349,15504000,2976855012,127089,24408011,981279,188396888,13058,11494,98312576
2022-03-21 11:17:10 +0000 UTC,10006,2472000,474556473,15656000,3006050554,128015,24584667,989862,190045095,13076,11643,100655217
2022-03-21 11:17:20 +0000 UTC,10006,2496000,479150061,15808000,3035230184,128896,24752303,998563,191710946,13101,11789,103008269
2022-03-21 11:17:30 +0000 UTC,10006,2520000,483747054,15960000,3064390563,129819,24929542,1007209,193374168,13135,11948,105583539
2022-03-21 11:17:40 +0000 UTC,10006,2544000,488352537,16112000,3093576349,130762,25108636,1015673,194996089,13159,12091,107905811
2022-03-21 11:17:50 +0000 UTC,10006,2568000,492969885,16264000,3122772627,131703,25278752,1024156,196624240,13183,12213,109880656
2022-03-21 11:18:00 +0000 UTC,10006,2592000,497561859,16416000,3151980825,132621,25453351,1032629,198252589,13200,12298,111312622
2022-03-21 11:18:10 +0000 UTC,10006,2616000,502173666,16568000,3181159018,133509,25624622,1041021,199860389,13219,12398,112983446
2022-03-21 11:18:20 +0000 UTC,10006,2640000,506797800,16720000,3210320005,134427,25800538,1049536,201491844,13244,12527,115168973
2022-03-21 11:18:30 +0000 UTC,10006,2664000,511415526,16872000,3239519745,135362,25979947,1057922,203102706,13288,12659,117402368
2022-03-21 11:18:40 +0000 UTC,10006,2688000,516038211,17024000,3268717638,136273,26154371,1066207,204692870,13320,12802,119830576
2022-03-21 11:18:50 +0000 UTC,10006,2712000,520646820,17176000,3297903802,137195,26331311,1074612,206302941,13341,12946,122341165
2022-03-21 11:19:00 +0000 UTC,10006,2736000,525262197,17328000,3327072670,138092,26504646,1082958,207906224,13428,13095,124949016
2022-03-21 11:19:10 +0000 UTC,10006,2760000,529862211,17480000,3356277913,138960,26671183,1091121,209471523,13455,13245,127584450
2022-03-21 11:19:20 +0000 UTC,10006,2784000,534463566,17632000,3385467656,139845,26839297,1099122,211011257,13474,13323,128964633
2022-03-21 11:19:30 +0000 UTC,10006,2808000,539068461,17784000,3414651542,140692,27002480,1107048,212538216,13490,13475,131718690
2022-03-21 11:19:40 +0000 UTC,10006,2832000,543680262,17936000,3443849650,141564,27167631,1115028,214062386,13532,13604,134071787
2022-03-21 11:19:50 +0000 UTC,10006,2856000,548296485,18088000,3473054819,142392,27328155,1123024,215597421,13573,13752,136784089
2022-03-21 11:20:00 +0000 UTC,10006,2880000,552889011,18240000,3502221516,143159,27475458,1130851,217100015,13595,13896,139400140
2022-03-21 11:20:10 +0000 UTC,10006,2904000,557498391,18392000,3531412960,143982,27631497,1138749,218616063,13632,14043,142148220
2022-03-21 11:20:20 +0000 UTC,10006,2928000,562105131,18544000,3560589223,144736,27774892,1146564,220118623,13709,14189,144854546
2022-03-21 11:20:30 +0000 UTC,10006,2952000,566717949,18696000,3589760984,145479,27916330,1154281,221597374,13777,14340,147749081
2022-03-21 11:20:40 +0000 UTC,10006,2976000,571332006,18848000,3618941670,146222,28058321,1162130,223106062,13823,14482,150450514
2022-03-21 11:20:50 +0000 UTC,10006,3000000,575944110,19000000,3648110640,147020,28210668,1169902,224602308,13834,14545,151678174
2022-03-21 11:21:00 +0000 UTC,10006,3024000,580549128,19152000,3677266725,147781,28355615,1177605,226076722,13931,14691,154493729
2022-03-21 11:21:10 +0000 UTC,10006,3048000,585151128,19304000,3706451614,148562,28504932,1185489,227590551,13938,14733,155317537
